date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
11:39:50	9289/9289	---M--	200	added ('OK')	image/png	etag:%2238b2dd5e221da1:0%22	https://chiesitotalcare.com/assets/images/mycapssalogo_20mg_4c.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/mycapssalogo_20mg_4c.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:51	8190/8190	---M--	200	added ('OK')	image/png	etag:%227990e3b9e521da1:0%22	https://chiesitotalcare.com/assets/images/icon_commercial.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_commercial.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:51	149433/149433	---M--	200	added ('OK')	image/jpeg	etag:%224e14f213fc46d91:0%22	https://chiesitotalcare.com/assets/images/background-lamzede-copay-mobile.jpg	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/background-lamzede-copay-mobile.jpg	(from https://chiesitotalcare.com/lamzede/healthcare-professionals/)
11:39:51	5717/5717	---M--	200	added ('OK')	image/png	etag:%228937edc4e521da1:0%22	https://chiesitotalcare.com/assets/images/icon_gov.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_gov.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:51	4930/4930	---M--	200	added ('OK')	image/png	etag:%227eec3fc5e521da1:0%22	https://chiesitotalcare.com/assets/images/icon_no-insurance.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_no-insurance.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:52	6319/6319	---M--	200	added ('OK')	image/png	etag:%22e0e99ac5e521da1:0%22	https://chiesitotalcare.com/assets/images/icon_tc.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_tc.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:52	6510/6510	---M--	200	added ('OK')	image/png	etag:%22d2d43ac5e521da1:0%22	https://chiesitotalcare.com/assets/images/icon_pill.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_pill.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:53	90663/90663	---M--	200	added ('OK')	image/png	etag:%2239a30cd8091da1:0%22	https://chiesitotalcare.com/assets/images/becky-with-caption_mobil.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/becky-with-caption_mobil.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:53	323456/323456	---M--	200	added ('OK')	image/png	etag:%22bdae74b58091da1:0%22	https://chiesitotalcare.com/assets/images/mycapssa_becky-with-caption_1920.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/mycapssa_becky-with-caption_1920.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:54	82206/82206	---M--	200	added ('OK')	image/png	etag:%22ae5ebe8d382cda1:0%22	https://chiesitotalcare.com/assets/images/starterkit-mycapssa.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/starterkit-mycapssa.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:54	605934/605934	---MCZ	200	added ('OK')	application/pdf	etag:W/%22b9297d13183eda1:0%22	https://chiesitotalcare.com/assets/pdfs/mycapssa-pi-pg-ifu-mar2022_v3-final.pdf	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/pdfs/mycapssa-pi-pg-ifu-mar2022_v3-final.pdf	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:54	92978/92978	---M--	200	added ('OK')	image/png	etag:%224295e0c18091da1:0%22	https://chiesitotalcare.com/assets/images/jim-with-caption_mobil.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/jim-with-caption_mobil.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:55	348380/348380	---M--	200	added ('OK')	image/png	etag:%22b09ab4bd8091da1:0%22	https://chiesitotalcare.com/assets/images/mycapssa-jim-with-caption_1920.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/mycapssa-jim-with-caption_1920.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:55	5000/5000	---M--	200	added ('OK')	image/png	etag:%22d98ca261ed21da1:0%22	https://chiesitotalcare.com/assets/images/icon_phone.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_phone.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:56	4601/4601	---M--	200	added ('OK')	image/png	etag:%2261174a61ed21da1:0%22	https://chiesitotalcare.com/assets/images/icon_fax.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_fax.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:56	5424/5424	---M--	200	added ('OK')	image/png	etag:%22aff08561ed21da1:0%22	https://chiesitotalcare.com/assets/images/icon_clock.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_clock.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:56	5159/5159	---M--	200	added ('OK')	image/png	etag:%22dffdca61ed21da1:0%22	https://chiesitotalcare.com/assets/images/icon_location.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_location.png	(from https://chiesitotalcare.com/mycapssa/healthcare-professionals/)
11:39:57	15304/15304	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%222bfb8d3226dd71:0%22	https://chiesitotalcare.com/assets/images/logo-revcovi.svg	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/logo-revcovi.svg	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:39:57	422402/422402	---M--	200	added ('OK')	image/png	etag:%2285259f26b53da1:0%22	https://chiesitotalcare.com/assets/images/apopharma4783-final_white-highlight@2x-recent.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/apopharma4783-final_white-highlight@2x-recent.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:39:58	13604/13604	---M--	200	added ('OK')	image/png	etag:%22ea81457d8a31da1:0%22	https://chiesitotalcare.com/assets/images/icon_commercial@2x_desk.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_commercial@2x_desk.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:39:58	8438/8438	---M--	200	added ('OK')	image/png	etag:%22b0fbd9868a31da1:0%22	https://chiesitotalcare.com/assets/images/icon_government@2x_desk.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_government@2x_desk.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:39:59	7200/7200	---M--	200	added ('OK')	image/png	etag:%22a153d572b931da1:0%22	https://chiesitotalcare.com/assets/images/icon_plus@2x_desk.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_plus@2x_desk.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:39:59	10011/10011	---M--	200	added ('OK')	image/png	etag:%22923019f8a31da1:0%22	https://chiesitotalcare.com/assets/images/icon_total-care@2x_desk.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_total-care@2x_desk.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:39:59	8756/8756	---M--	200	added ('OK')	image/png	etag:%2227725216b931da1:0%22	https://chiesitotalcare.com/assets/images/icon_needle@2x_desk.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/icon_needle@2x_desk.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:40:00	539083/539083	---M--	200	added ('OK')	image/png	etag:%222bcdafa54a53da1:0%22	https://chiesitotalcare.com/assets/images/josh-family_46041_no-caption@2x_mobile.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/josh-family_46041_no-caption@2x_mobile.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:40:01	623806/623806	---M--	200	added ('OK')	image/jpeg	etag:%22ee765b651287d91:0%22	https://chiesitotalcare.com/assets/images/bg-orange-totalcare.jpg	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/bg-orange-totalcare.jpg	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:40:01	1387532/1387532	---M--	200	added ('OK')	image/png	etag:%2220d754364953da1:0%22	https://chiesitotalcare.com/assets/images/josh-family_46041_no-caption@2x.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/josh-family_46041_no-caption@2x.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:40:01	230816/230816	---M--	200	added ('OK')	image/png	etag:%22ae4fd9dfc287d91:0%22	https://chiesitotalcare.com/assets/images/revcovi-kit.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/revcovi-kit.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:40:03	295921/295921	---M--	200	added ('OK')	image/jpeg	etag:%22ddd1d6e4384d91:0%22	https://chiesitotalcare.com/assets/images/background-elfabrio-patient-copay.jpg	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/background-elfabrio-patient-copay.jpg	(from https://chiesitotalcare.com/elfabrio/patients-caregivers/)
11:40:03	1270231/1270231	---M--	200	added ('OK')	image/png	etag:%22443abf2a4953da1:0%22	https://chiesitotalcare.com/assets/images/rw_revcovi_04-ashley-basket_45820_no-caption@2x.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/rw_revcovi_04-ashley-basket_45820_no-caption@2x.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:40:03	385101/385101	---M--	200	added ('OK')	image/png	etag:%22c932f69b4a53da1:0%22	https://chiesitotalcare.com/assets/images/rw_revcovi_04-ashley-basket_45820_no-caption@2x_mobile.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/rw_revcovi_04-ashley-basket_45820_no-caption@2x_mobile.png	(from https://chiesitotalcare.com/revcovi/healthcare-professionals/)
11:40:04	161409/161409	---M-Z	200	added ('OK')	text/css	etag:%2260071661-27681%22	https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.6.0/css/bootstrap.min.css	C:/My%20Web%20Sites/chiesi%20total%20care/cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.6.0/css/bootstrap.min.css	(from https://chiesitotalcare.com/ferriprox/patients-caregivers/)
11:40:05	89501/89501	---M-Z	200	added ('OK')	application/javascript	etag:%22603e8adc-15d9d%22	https://cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js	C:/My%20Web%20Sites/chiesi%20total%20care/cdnjs.cloudflare.com/ajax/libs/jquery/3.6.0/jquery.min.js	(from https://chiesitotalcare.com/ferriprox/patients-caregivers/)
11:40:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Jun%202024%2006:10:06%20GMT	http://chiesitotalcare.com/404	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/404.69.delayed	(from https://chiesitotalcare.com/images/starterkit/testimage2.png)
11:40:07	433772/433772	---M--	200	added ('OK')	image/jpeg	etag:%22c797136d4384d91:0%22	https://chiesitotalcare.com/assets/images/background-elfabrio-patient-contact.jpg	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/background-elfabrio-patient-contact.jpg	(from https://chiesitotalcare.com/elfabrio/patients-caregivers/)
11:40:07	63467/63467	---M-Z	200	added ('OK')	application/javascript	etag:%2260071661-f7eb%22	https://cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.6.0/js/bootstrap.min.js	C:/My%20Web%20Sites/chiesi%20total%20care/cdnjs.cloudflare.com/ajax/libs/twitter-bootstrap/4.6.0/js/bootstrap.min.js	(from https://chiesitotalcare.com/ferriprox/patients-caregivers/)
11:40:08	6770/6770	---MCZ	200	added ('OK')	text/html	date:Mon,%2010%20Jun%202024%2006:10:08%20GMT	https://chiesitotalcare.com/404	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/404.html	(from https://chiesitotalcare.com/images/starterkit/testimage2.png)
11:40:08	1067/1067	---M--	200	added ('OK')	image/png	etag:%221d3e47dbbe50d71:0%22	https://chiesitotalcare.com/assets/images/favicon-32x32.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/favicon-32x32.png	(from https://chiesitotalcare.com/images/starterkit/testimage2.png)
11:40:09	469/469	---M--	200	added ('OK')	image/png	etag:%22cb6eb3dabe50d71:0%22	https://chiesitotalcare.com/assets/images/favicon-16x16.png	C:/My%20Web%20Sites/chiesi%20total%20care/chiesitotalcare.com/assets/images/favicon-16x16.png	(from https://chiesitotalcare.com/images/starterkit/testimage2.png)
